PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;NAT_SOI_TOP;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
2389;99;PY9;PRISE EN CHARGE DE NUIT POUR UNE DUREE ENTRE 8 ET 12H;0;9;99;0;;0;;0;Z;22;0;0;;;0
2391;99;FR2;FORFAIT TECHNIQUE TARIF REDUIT N°2;1;9;99;0;;0;1;0;Z;;0;0;;;0
2392;99;FR3;FORFAIT TECHNIQUE TARIF REDUIT N°3;1;9;99;0;;0;1;0;Z;;0;0;;;0
2411;99;IG;INTERVENTION IVG;1;9;99;0;;0;;1;T;20;0;18;1;;0
2412;99;IGA;ANESTHESIE GENERALE;1;9;99;0;;0;;1;T;20;0;18;1;;0
2413;99;IGB;INVESTIGATIONS BIOLOGIQUES;1;9;99;0;;0;;1;Z;20;0;18;;;0
2414;99;IC;CONSULTATION IVG;1;9;99;0;;0;;1;C;20;0;18;1;;0
2415;99;IGM;MEDICAMENTS: MIFEYGINE;1;9;99;0;;0;;1;Z;21;0;5;;;0
2416;99;IGP;MEDICAMENTS: PROSTAGLANDINES;1;9;99;0;;0;;1;Z;21;0;5;;;0
2417;99;IVB;VERIFICATION BIOLOGIQUE;1;9;99;0;;0;;1;Z;20;0;18;;;0
2418;99;IVE;VERIFICATION ECHOGRAPHIQUE;1;9;99;0;;0;;1;Z;20;0;18;1;;0
2419;99;IMD;FORFAIT INTERVENTION AMBULATOIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2420;99;IMI;FORFAIT INTERVENTION DUREE < OU = 12 H PRIVE MEDIC;0;9;99;0;;0;;1;Z;22;0;18;;;0
2421;99;AMD;INTERVENTION + ANESTHESIE AMBULATOIRE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2422;99;AMF;FORFAIT POUR IVG MEDICAMENTEUSE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2423;99;IPD;FORFAIT INTERVENTION AVEC NUITEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2424;99;APD;INTERVENTION + ANESTHESIE AVEC NUITEE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2425;99;FJS;FORFAIT IVG POUR 24H SUPPLEMENTAIRES - SECTEUR PRIVE/SECTEUR PUBLIC;0;9;99;0;;0;;0;Z;22;0;0;;fermé le 30/03/2013;0
2426;99;ICS;CONSULTATION IVG SPECIALISTE;1;9;99;0;;0;;1;C;20;0;18;;;0
2428;99;IPE;ECHO PRE IVG;1;9;99;0;;0;;1;Z;20;0;18;;;0
2501;99;FI1;FORFAIT FIR PDSES PUBLIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2502;99;FI2;FORFAIT FIR CENTRE DEPISTAGE ANONYME ET GRATUIT;0;9;99;0;;0;;0;Z;22;0;0;;;0
2503;99;FI3;FORFAIT FIR CENTRE PERINATAUX DE PROXIMITE;0;9;99;0;;0;;0;Z;22;0;0;;;0
2504;99;FI4;FORFAIT FIR EDUCATION THERAPEUTIQUE;0;9;99;0;;0;;0;Z;22;0;0;;;0
3101;99;FSA;FORFAIT STRUCTURE PS AUXILIAIRES;1;9;99;0;;0;;1;Z;21;0;47;;;0
3102;99;FSC;CONTESTATION FORFAIT STRUCTURE PS AUXILIAIRES;1;9;99;0;;0;;1;Z;21;0;47;;;0
3103;99;TLS;TELECONSULTATION LORS D'UN SOIN;1;9;99;4;;0;1;1;Z;20;0;3;;;0
3104;99;TLL;TELECONSULTATION LIEU DEDIE;1;9;99;0;;1;1;1;Z;20;0;3;;;0
3105;99;TLD;TELECONSULTATION DOMICILE;1;9;99;0;;1;1;1;Z;20;0;3;;;0
3106;99;BSC;SOINS INFIRMIERS EXTERNALISES (PEC LOURDE);1;9;99;3;;0;1;1;Z;20;0;70;;;0
3107;99;BSB;SOINS INFIRMIERS EXTERNALISES (PEC INTERMEDIAIRE);1;9;99;2;;0;1;1;Z;20;0;70;;;0
3108;99;BSA;SOINS INFIRMIERS EXTERNALISES (PEC LEGERE);1;9;99;1;;0;1;1;Z;20;0;70;;;0
3109;99;MIE;Majoration Infirmier Enfant;1;9;99;1;32;0;1;1;Z;20;0;70;;;0
3110;99;CII;CONTRAT INCITATIF INFIRMIER;1;9;99;0;;0;;1;Z;20;0;47;;;0
3111;99;AMI;ACTES EN AMI;1;9;99;0;;1;1;1;Z;20;1;32;;;0
3112;99;AIS;ACTES INFIRMIERS DE SOINS (AMI3-AMI13,AMI16);1;9;99;0;;1;1;1;Z;20;1;3;;;0
3113;99;SFI;ACTES INFIRMIERS DES SAGES-FEMMES (SFI);1;9;99;0;;1;1;1;Z;20;1;32;;;0
3115;99;DI;DEMARCHE INFIRMIER;1;9;99;0;;1;;1;Z;20;1;3;;;0
3116;99;MAU;MAJORATION POUR ACTE UNIQUE;1;9;99;1;32;0;1;1;Z;20;0;70;;;0
3117;99;MCI;MAJORATION DE COORDINATION ET D'ENVIRONNEMENT DE SOIN INFIRMIER;1;9;99;1;32;0;1;1;Z;20;0;70;;;0
3118;99;VGI;REMUNERATION VACCINATION GRIPPE A PAR INFIRMIERS LIBERAUX;1;9;99;0;;0;;1;Z;20;0;47;;;0
3119;99;VIR;REMUNERATION VACCINATION GRIPPE A PAR INFIRMIER RETRAITE OU SALARIE HORS OBLIGATIONS;1;9;99;0;;0;;0;Z;;0;0;;;0
3120;99;AMX;SOINS INFIRMIERS EXTERNALISES;1;9;99;0;;0;1;1;Z;20;0;70;;;0
3121;99;AMC;ACTES AMC;1;9;99;0;;1;1;1;Z;20;1;3;;;0
3122;99;AMK;ACTES EN AMK;1;9;99;0;;1;1;1;Z;20;1;3;;;0
3125;99;AMS;ACTES DE KINESITHERAPIE OSTEO-ARTICULAIRE;1;9;99;0;;1;1;1;Z;20;1;3;;;0
3126;99;CIK;CONTRAT DEMOGRAPHIQUE KINE;1;9;99;0;;0;;1;Z;20;0;47;;;0
3127;99;FRD;FORFAIT PRISE EN CHARGE AVC;1;9;99;0;;1;;1;C;20;0;46;1;;0
3128;99;FAD;RETOUR A DOMICILE POST CHIRURGIE ORTHOPEDIQUE;1;9;99;0;;1;;1;C;20;0;46;1;;0
3131;99;AMP;ACTES DES PEDICURES;1;9;99;0;;1;1;1;Z;20;1;3;;;0
3132;99;AMO;ACTES DES ORTHOPHONISTES;1;9;99;0;;1;;1;Z;20;1;3;;;0
3133;99;AMY;ACTES DES ORTHOPTISTES;1;9;99;0;;1;;1;Z;20;1;3;;;0
3134;99;POD;ACTE DE PEDICURE-PODOLOGUE (DIABETIQUE);1;9;99;0;;1;1;1;Z;20;0;3;;;0
3135;99;FOT;FORFAIT EVALUATION DOMICILE HANDICAP;1;9;99;1;32;0;;1;Z;20;0;70;;;0
3136;99;MEO;MAJORATION ENFANT - ORTHOPHONIE;1;9;99;1;32;0;;1;Z;20;0;70;;;0
3137;99;FPH;FORFAIT POST HOSPITALISATION - ORTHOPHONIE;1;9;99;0;;1;;1;Z;20;0;70;;;0
3138;99;FOH;FORFAIT EVALUATION DOMICILE HANDICAP - ORTHOPHONIE;1;9;99;0;;1;;1;Z;20;0;70;;;0
3139;99;CIO;CONTRAT INCITATIF ORTHOPHONISTE;1;9;99;0;;0;;1;Z;20;0;47;;;0
3210;99;DMP;AIDE FINANCIERE A L'INTEROPERABILITE DMP;1;9;99;0;;0;;1;Z;20;0;47;;;0
3211;99;B;ACTES DE BIOLOGIE;1;9;99;0;;1;1;1;Z;20;0;29;;;0
3212;99;BP;ACTES D  ANATOMO-CYTO-PATHOLOGIE EN LABORATOIRE;1;9;99;0;;0;;1;Z;;0;29;;fermé le 31/12/2001;0
3213;99;FPB;FORFAIT PREALABLE BIOLOGIE IVG VILLE;1;9;99;0;;0;;1;Z;20;0;18;0;;0
3214;99;BR;ACTES EN BR;1;9;99;0;;0;;1;Z;;0;29;;fermé le 31/12/2001;0
3216;99;FUB;FORFAIT ULTERIEUR BIOLOGIE IVG VILLE;1;9;99;0;;0;;1;Z;20;0;18;0;;0
3221;99;KB;PRELEVEMENT AUTRE QUE SANGUIN PAR UN DIRECTEUR DE LABORATOIRE;1;9;99;0;;1;;1;Z;20;0;4;;;0
3222;99;PB;PRELEVEMENT SANGUIN PAR UN DIRECTEUR DE LABORATOIRE;1;9;99;0;;1;1;1;Z;20;0;4;;;0
3223;99;TB;PRELEVEMENT SANGUIN PAR UN TECHNICIEN DE LABORATOIRE;1;9;99;0;;1;1;1;Z;20;0;4;;;0
3225;99;KMB;PRELEVEMENT PAR PONCTION VEINEUSE DIRECTE POUR UN MEDECIN BIOLOGISTE;1;9;99;0;;1;1;1;T;20;0;4;;;0
3300;99;RRA;REMUNERATION ROSP AOD;1;9;99;0;;0;;0;Z;21;0;0;;;0
3301;99;CRA;CONTESTATION ROSP AOD;1;9;99;0;;0;;0;Z;21;0;0;;;0
3302;99;PGC;PAIEMENT GARANTIE CONVENTIONNELLE PHARMACIE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3303;99;CGC;CONTESTATION GARANTIE CONVENTIONNELLE PHAMACIE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3304;99;PQS;PAIEMENT QUALITE DE SERVICE PHARMACIE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3305;99;CQS;CONTESTATION QUALITE DE SERVICE PHARMACIE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3306;99;BMR;BILAN MEDICATION REMUNERATION PHARMACIE;1;9;99;0;;0;;0;Z;21;0;12;;;0
3307;99;BMC;BILAN MEDICATION CONTESTATION PHARMACIE;1;9;99;0;;0;;0;Z;21;0;12;;;0
3308;99;TLM;CODE TRACEUR TELECONSULTATION;1;9;99;0;;1;;1;Z;21;0;12;;;0
3311;99;PH1;PHARMACIE 100%;1;9;99;0;;1;;1;Z;21;0;28;;;0
3312;99;PH4/PG4;PHARMACIE PH4;1;9;99;0;;1;;1;Z;;0;28;;;0
3313;99;PH7/PG7;PHARMACIE 65%;1;9;99;0;;1;;1;Z;;0;28;;PG7 : fermé le 01/10/2007;0
3314;99;MX1/PH1;HORMONE DE CROISSANCE;1;9;99;0;;1;;1;Z;;0;5;;MX1 : fermé le 31/03/2003;0
3315;99;MX4/PH7;MEDICAMENTS ANTIRETROVIRAUX;1;9;99;0;;1;;1;Z;;0;5;;MX4 : fermé le 31/03/2003;0
3316;99;MX7/PH7;MEDICAMENTS D  EXCEPTION;1;9;99;0;;1;;1;Z;;0;5;;MX7 : fermé le 31/03/2003;0
3317;99;PHH;" PHARMACIE HOSPITALIERE A 100%";1;9;99;0;;0;;1;Z;21;0;5;;;0
3318;99;PHS;" PHARMACIE HOSPITALIERE A 65%";1;9;99;0;;0;;1;Z;21;0;5;;;0
3319;99;PHQ;" PHARMACIE HOSPITALIERE";1;9;99;0;;0;;1;Z;21;0;5;;;0
3320;99;PH8;PHARMACIE HOSPITALIERE EN SUS DU GHS;1;9;99;0;;0;;0;Z;22;0;0;;;0
3321;99;PHA;FORFAIT PHARMACEUTIQUE EN MATERNITE;1;9;99;1;21;0;;0;Z;21;0;0;;;0
3322;99;UPH;MAJORATION POUR ACHAT HORS HEURES OUVRABLES;1;9;99;1;21;0;;1;Z;21;0;5;;;0
3323;99;CPH;COPIE D  ORDONNANCE;1;9;99;1;21;0;;1;Z;21;0;5;;fermé le 30/06/2015;0
3324;99;EMI;ECART MEDICAMENT INDEMNISABLE;1;9;99;1;21;0;;0;Z;22;0;0;;;0
3325;99;MPI;MAJORATION PHARMACIE DES ILES;1;9;99;1;21;0;;1;Z;21;0;12;;;0
3326;99;PMR;PREPARATION MAGISTRALE REMBOURSABLE;1;9;99;0;;1;;1;Z;21;0;5;;;0
3327;99;PMH;PREPARATION MAGISTRALE HOMEOPATHIQUE;1;9;99;0;;1;;1;Z;21;0;5;;;0
3328;99;MHU;MEDICAMENTS  HOMEOPATHIQUES UNITAIRES;1;9;99;0;;1;;1;Z;21;0;5;;;0
3329;99;FMV;FORFAIT MEDICAMENT IVG VILLE;1;9;99;0;;0;;1;Z;20;0;18;;;0
3330;99;ERI;ECART INDEMNISABLE RETROCESSION;1;9;99;0;;0;;0;Z;21;0;0;;;0
3331;99;PH7/ANTI GRIPPE;VACCIN ANTI-GRIPPE;1;9;99;0;;1;;1;Z;;0;5;;;0
3332;99;PH7/ROR;VACCIN ROR;1;9;99;0;;1;;1;Z;;0;5;;;0
3333;99;PH7/ANTI PALUDEEN;ANTI PALUDEEN;1;9;99;0;;1;;1;Z;;0;5;;;0
3334;99;GS1;Vaccin anti grippe Hémisphère Sud VAXIGRIP HS;1;9;99;0;;1;;1;Z;21;0;5;;;0
3335;99;GS2;Vaccin anti grippe Hémisphère Sud FLUARIX HS;1;9;99;0;;1;;1;Z;21;0;5;;;0
3336;99;PHX;PHARMACIE SOUS ATU SEJOUR;1;9;99;0;;0;;1;Z;22;0;5;;;0
3337;99;FFC;FORFAIT FAUSSE COUCHE VILLE;1;9;99;0;;1;;1;Z;20;0;46;;;0
3338;99;FFV;FORFAIT FAUSSE COUCHE VILLE SANS ÉCHOGRAPHIE;1;9;99;0;;1;;1;Z;20;0;46;;;0
3339;99;FEF;FORFAIT FAUSSE COUCHE ETABLISSEMENT AVEC ECHOGRAPHIE;1;9;99;0;;0;;1;Z;20;0;46;;;0
3340;99;FFE;FORFAIT FAUSSE COUCHE ETABLISSEMENT SANS ECHOGRAPHIE;1;9;99;0;;0;;1;Z;20;0;46;;;0
3341;99;PH2;PHARMACIE 15%;1;9;99;0;;1;;1;Z;21;0;28;;;0
3342;99;PM2;PREPARATION MAGISTRALE ALLOPATHIQUE 15 %;1;9;99;0;;1;;1;Z;21;0;5;;;0
3343;99;PM4;PREPARATION MAGISTRALE ALLOPATHIQUE;1;9;99;0;;1;;1;Z;21;0;5;;;0
3351;99;PHU;MEDICAMENT AVEC UNE AUTORISATION TEMPORAIRE D'UTILISATION;1;9;99;0;;0;;1;Z;21;0;5;;;0
3352;99;PHM;PREPARATION MAGISTRALE HOSPITALIRE;1;9;99;0;;0;;1;Z;21;0;5;;;0
3353;99;PHP;PREPARATION HOSPITALIERE;1;9;99;0;;0;;1;Z;21;0;5;;;0
3354;99;PHI;MEDICAMENT AVEC AUTORISATION D'IMPORTATION;1;9;99;0;;0;;1;Z;21;0;5;;;0
3355;99;MAR;MARGE FORFAITAIRE (MEDICAMENTS HOSPITALIERS);1;9;99;0;;0;;1;Z;21;0;12;;;0
3356;99;PHD;PHARMACIE HOSPITALIERE DEROGATOIRE;1;9;99;0;;0;;1;Z;21;0;5;;;0
3357;99;PHT;PHARMACIE HOSPITALIERE MMH;1;9;99;0;;0;;1;Z;21;0;5;;;0
3359;99;TRD;TROD ANGINE PHARMACIEN;1;9;99;0;;1;;1;Z;21;0;12;;;0
3360;99;VGP;VACCINATION GRIPPE PHARMACIEN;1;9;99;0;;1;;1;Z;21;0;12;;;0
3361;99;GPN;GARDE PHARMACIE NUIT;1;9;99;0;;0;;0;Z;21;0;0;;;0
3362;99;GPF;GARDE PHARMACIE FERIE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3363;99;GPD;GARDE PHARMACIE DIMANCHE;1;9;99;0;;0;;0;Z;21;0;0;;;0
3364;99;HDR;HONORAIRE MEDICAMENT REMBOURSABLE;1;9;99;0;;0;;1;Z;21;0;12;;;0
3365;99;HDA;HONORAIRE DISPENSATION EN LIEN AVEC AGE;1;9;99;0;;0;;1;Z;21;0;12;;;0
3366;99;HDE;HONORAIRE DE DISPENSATION MEDICAMENTS SPECIFIQUES;1;9;99;0;;0;;1;Z;21;0;12;;;0
3374;99;KGP;KIT ANTI-GRIPPE;0;9;99;0;;1;;1;Z;21;0;12;;fermé le 31/05/2010;0
3375;99;;REMUNERATION PHARMACIENS POUR VACCINS H1N1;0;9;99;0;;1;;1;Z;;0;12;;Pas  d information sur la prestation;0
3378;99;CTR;CONTESTATION ROSP TRANSMISSION RPPS;1;9;99;0;;0;;0;Z;21;0;0;;;0
3379;99;HDS;Honoraire de dispensation spécifique vaccins anti grippaux Hémisphère Sud;1;9;99;0;;0;;1;Z;21;0;12;;;0
3380;99;HC;HONO DISP COMP;1;9;99;0;;0;;1;Z;21;0;12;;;0
3381;99;PPI;PREPARATION PHARMACEUTIQUE INDIVIDUALISEE (ALLERGENES);1;9;99;0;;1;;1;Z;21;0;5;;;0
3382;99;PDP;PRISE EN CHARGE DEROGATOIRE PHARMACIE;1;9;99;0;;0;;1;Z;21;0;12;;;0
3383;99;HD1;HONO DISP 1;1;9;99;0;;0;;1;Z;21;0;12;;;0
3384;99;HD2;HONO DISP 2;1;9;99;0;;0;;1;Z;21;0;12;;;0
3385;99;HD4;HONO DISP 4;1;9;99;0;;0;;1;Z;21;0;12;;;0
3386;99;HD7;HONO DISP 7;1;9;99;0;;0;;1;Z;21;0;12;;;0
3387;99;HG1;HONO DISP GC 1;1;9;99;0;;0;;1;Z;21;0;12;;;0
3388;99;HG2;HONO DISP GC 2;1;9;99;0;;0;;1;Z;21;0;12;;;0
3389;99;HG4;HONO DISP GC 4;1;9;99;0;;0;;1;Z;21;0;12;;;0
3390;99;HG7;HONO DISP GC 7;1;9;99;0;;0;;1;Z;21;0;12;;;0
3391;99;ROP;REMU  OBJECTIF - PHARMACIEN;1;9;99;0;;0;;0;Z;21;0;0;;;0
3392;99;COP;REMU OBJECTIF - PHARMACIEN COMPLEMENT;1;9;99;0;;0;;0;Z;21;0;0;;;0
3393;99;AVK;ROSP AVK;1;9;99;0;;0;;0;Z;21;0;0;;;0
3394;99;CVK;ROSP AVK COMPLEMENT;1;9;99;0;;0;;0;Z;21;0;0;;;0
3395;99;PPH;Plan personnalisé de santé pharmacie;1;9;99;0;;0;;1;Z;21;0;12;;;0
3396;99;AHM;ROSP ASTHME;1;9;99;0;;0;;0;Z;21;0;0;;;0
3397;99;CHM;ROSP ASTHME COMPLEMENT;1;9;99;0;;0;;0;Z;21;0;0;;;0
3398;99;RTR;ROSP TRANSMISSION RPPS;1;9;99;0;;0;;0;Z;21;0;0;;;0
3399;99;;REMUNERATION PHARMACIENS POUR VACCINS H1N1 - REGULARISATION COMPTABLE ET SAISIE MANUELLE;0;9;99;0;;0;;1;Z;;0;12;;Saisie manuelle Qualiflux;0
3411;99;SNG;SANG,PLASMA ET LEURS DERIVES;1;9;99;0;;1;;1;Z;21;0;12;;;0
3412;99;TSG;TRANSPORT DU PRODUIT;1;9;99;0;;0;;1;Z;21;0;12;;;0
3413;99;LAI;LAIT HUMAIN;1;9;99;0;;0;;1;Z;21;0;12;;;0
3414;99;HUM;AUTRES PRODUITS D  ORIGINE HUMAINE;1;9;99;0;;0;;1;Z;21;0;12;;;0
3500;99;VU7;VERRE DE CLASSE B, UNIFOCAL SPHERO-CYLINDRIQUE A SPHERE POSITIVE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3501;99;VU6;VERRE DE CLASSE B, UNIFOCAL SPHERO-CYLINDRIQUE A SPHERE NEGATIVE TRES COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3502;99;VU3;VERRE DE CLASSE B, UNIFOCAL SPHERO-CYLINDRIQUE A SPHERE POSITIVE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3503;99;VU2;VERRE DE CLASSE B, UNIFOCAL SPHERO-CYLINDRIQUE A SPHERE NEGATIVE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3504;99;VU1;VERRE DE CLASSE B, NEUTRE OU UNIFOCAL SPHERIQUE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3505;99;M02;MONTURE ENFANT DE CLASSE A;1;9;99;0;;1;;1;Z;21;0;6;;;0
3506;99;M01;MONTURE ADULTE DE CLASSE A;1;9;99;0;;1;;1;Z;21;0;6;;;0
3507;99;V04;VERRE DE CLASSE A, MULTIFOCAL OU PROGRESSIF TRES COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3508;99;V03;VERRE DE CLASSE A, MULTIFOCAL OU PROGRESSIF COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3509;99;V02;VERRE DE CLASSE A, UNIFOCAL COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3510;99;V01;VERRE DE CLASSE A, NEUTRE OU UNIFOCAL SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3511;99;AAR;APPAREILS D  ASSISTANCE RESPIRATOIRE,OXYGENOTHERAPIE A DOMICILE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3512;99;AAD;AUTRES MATERIELS POUR TRAITEMENTS A DOMICILE (CHAP. 1);1;9;99;0;;1;;1;Z;21;0;6;;;0
3513;99;MAC;MATERIELS ET APPAREILS DE CONTENTION ET DE MAINTIEN (CHAP. 2);1;9;99;0;;1;;1;Z;21;0;6;;;0
3514;99;MAD;MATERIELS ET APPAREILS POUR TRAITEMENTS DIVERS (CHAP. 3);1;9;99;0;;1;;1;Z;21;0;6;;;0
3515;99;PAN;ARTICLES DE PANSEMENTS (CHAP. 4);1;9;99;0;;1;;1;Z;21;0;6;;;0
3516;99;GLU;NUTRIMENTS POUR INTOLERANTS AU GLUTEN (CHAP. 3);1;9;99;0;;1;;1;Z;21;0;6;;;0
3517;99;NUT;ALIMENTS DESTINES A DES FINS MEDICALES;1;9;99;0;;0;;1;Z;21;0;12;;;0
3518;99;ARO;APPAREIL GENERATEUR D AEROSOL;1;9;99;0;;1;;1;Z;21;0;6;;;0
3519;99;VM2;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERO-CYLINDRIQUE A SPHERE NEGATIVE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3520;99;VM3;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERO-CYLINDRIQUE A SPHERE POSITIVE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3521;99;PA;ORTHESES (PETIT APPAREILLAGE) (CHAP. 1);1;9;99;0;;1;;1;Z;21;0;6;;;0
3522;99;DVO;DIVERS ORTHESES;1;9;99;0;;1;;1;Z;21;0;6;;;0
3523;99;OME;MONTURE MOINS DE 18 ANS CMU;1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3524;99;OVA;OPTIQUE ENFANT -A- MULTIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3525;99;OVB;OPTIQUE ENFANT -B- MULTIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3526;99;OP7;OPTIQUE -N°6 MULTIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3527;99;OV1;OPTIQUE -ENFANT-N°1 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3528;99;OV2;OPTIQUE -ENFANT-N°2 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3529;99;OV3;OPTIQUE -ENFANT-N°3 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3530;99;OV4;OPTIQUE -ENFANT-N°4 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3531;99;OPT;OPTIQUE MEDICALE PROPREMENT DIT;1;9;99;0;;1;;1;Z;;0;6;;;0
3532;99;LUN/LNE;MONTURE/LUNETTE POUR ENFANT DE - DE 18 ANS CRPCEN (HORS CODAGE LPP);1;9;99;0;;1;;1;Z;;0;6;;;0
3533;99;VER/OPE;VERRES / VERRES POUR ENFANT<18 ans -CRPCEN- (hors codage LPP);1;9;99;0;;1;;1;Z;21;0;6;;;0
3534;99;OPR/ROM/ROV;REPARATION;1;9;99;0;;0;;1;Z;;0;6;;OPR: fermé le 01/01/2000;0
3535;99;LEN;LENTILLES OPTIQUES;1;9;99;0;;1;;1;Z;21;0;6;;;0
3536;99;OP1;VERRES UNIFOCAUX OP1 (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3537;99;OP2;VERRES UNIFOCAUX OP2 (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3538;99;OP3;VERRES UNIFOCAUX OP3 (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3539;99;OP4;VERRES UNIFOCAUX OP4 (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3540;99;PAZ;PROTHESE AUDITIVE RAC ZERO;1;9;99;0;;1;;1;T;21;0;6;;;0
3541;99;PAU/AUA;APPAREILS ELECTRONIQUES DE SURDITE  (CHAP 3.);1;9;99;0;;1;;1;Z;;0;6;;;0
3542;99;PEX;PROTHESES EXTERNES NON ORTHOPEDIQUES (CHAP. 4);1;9;99;0;;1;;1;Z;21;0;6;;;0
3543;99;POC;PROTHESES OCULAIRES ET FACIALES (CHAP. 5);1;9;99;0;;1;;1;Z;21;0;6;;;0
3544;99;COR;CHAUSSURES ORTHOPEDIQUES (CHAP. 6);1;9;99;0;;1;;1;Z;21;0;6;;;0
3545;99;ORP;ORTHOPROTHESES (CHAP 7.);1;9;99;0;;1;;1;Z;21;0;6;;;0
3546;99;ORC;ACCESSOIRES DE PROTHESES ET D  ORTHOPEDIE (CENTRES D  APPAR.) (CHAP.8);1;9;99;0;;0;;1;Z;;0;6;;fermé le 01/11/2000;0
3547;99;AUP;APPAREILS ELECTRONIQUES DE SURDITE (CONSOMMABLES Y.C. PILES);1;9;99;0;;0;;1;Z;21;0;6;;;0
3548;99;OPC;ORTHOPROTHESES COUTEUSES;1;9;99;0;;0;;1;Z;21;0;6;;;0
3549;99;PIO;PROCESSEUR POUR IMPLANT OSTE-INTEGRE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3550;99;SUI;PROTHESE AUDITIVE SUIVI;1;9;99;0;;1;;1;T;21;0;6;;;0
3551;99;PII;IMPLANT INTERNE (CHAP. 1, 2 ET 3);1;9;99;0;;1;;1;Z;21;0;6;;;0
3552;99;PME;IMPLANT MU PAR ELECTRICITE (CHAP. 4);1;9;99;0;;0;;1;Z;21;0;6;;;0
3553;99;OV5;OPTIQUE -ENFANT-N°5 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3554;99;OV6;OPTIQUE -ENFANT-N°6 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3555;99;OV7;OPTIQUE -ENFANT-N°7 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3556;99;OV8;OPTIQUE -ENFANT-N°8 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3557;99;OV9;OPTIQUE -ENFANT-N°9 UNIFOCAUX (CMU);1;9;99;0;;1;;1;Z;21;0;6;;ferme le 31/12/2019;0
3558;99;PDZ;LPP DEPAST PRIX LIMITE DE VENTE;1;9;99;0;;0;;1;Z;21;0;6;;;0
3559;99;VM1;VERRE DE CLASSE B, MULTIFOCAL OU PROGRESSIF SPHERIQUE SIMPLE;1;9;99;0;;1;;1;Z;21;0;6;;;0
3560;99;VU4;VERRE DE CLASSE B, UNIFOCAL SPHERIQUE COMPLEXE;1;9;99;0;;1;;1;Z;21;0;6;;;0
